event_id,student_id,event_type,gate_type,location,timestamp
4385f24d-79b5-43e4-8206-8c5e3ec946f8,2509696,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:33:53
c5b658bc-d265-4b68-90a1-d148ef3a777f,2509680,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T15:34:44
cd557209-a3f2-4611-bdb4-99f6d6af96ad,2509834,EXIT,ROOM_GATE,1D,2026-03-05T15:35:28
10c790d8-3cfd-48be-99ea-f05e5fb8866e,2509661,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:35:30
8af6df14-5ce1-4020-9dae-cf399d9b8aa4,2509628,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T15:36:34
5a954a46-b95e-4d5c-913f-4a8d61a7fe4c,2509696,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T15:37:14
59afc596-ff83-491e-964c-57a077fabeab,2509803,EXIT,ROOM_GATE,2A,2026-03-05T15:37:16
cd76f7bb-ff65-4009-9a1c-c3a4373dab19,2509700,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T15:37:24
1cd6451b-d9fe-4212-9509-dc3352ab5323,2509834,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:37:28
b67e4dda-a7cb-43b1-98b5-37bdfbed33da,2509610,EXIT,ROOM_GATE,2D,2026-03-05T15:37:45
0eb7a7af-77b4-4934-a7c4-be38e8acb685,2509812,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:37:54
71b8001a-fe01-4d8b-9f65-ba562f2143b5,2509746,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:39:07
9bef9098-8b83-40b5-8538-1cc082615eb6,2509803,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:39:16
90f33a49-0944-48ed-95b2-75acb4c50f15,2509746,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:39:36
43a4eb6d-7f82-44e7-9545-a4484ec698bc,2509792,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:39:46
b5d0dc21-1579-4f7f-9e91-da6cfb75a0b5,2509775,ENTRY,ROOM_GATE,2F,2026-03-05T15:39:47
adbcb160-7a15-42fa-adeb-a401772ba832,2509661,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:40:24
56d53e37-457f-4e5c-815a-ca52b846c9c1,2509606,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:40:30
03503a94-fd0b-483e-b0c5-f06194f7d957,2509703,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:40:57
c6692a93-e531-4092-b1c4-6654e563b7b7,2509832,EXIT,ROOM_GATE,2D,2026-03-05T15:42:09
7b4a4ab6-b42d-4c47-84b2-3ea4f9d6507a,2509791,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T15:43:01
dce01d7f-47f3-4f40-8b6a-a7b20a1d061f,2509703,EXIT,ROOM_GATE,2B,2026-03-05T15:43:18
79520e47-a460-4bac-a302-d612099f32b2,2509659,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:45:02
5bd4ae1e-0de5-4efc-a7bb-1b92e219220e,2509703,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:45:18
81ec07fd-da20-431f-8f1e-7c26e42881bc,2509722,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T15:46:47
d00a1d32-9cc0-4ae9-8502-575127bba820,2509832,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:47:09
2cfd7b67-dfee-4159-8520-4db0f45b7527,2509697,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:48:01
76894310-6f55-49c4-8708-ec3485a7fd55,2509651,EXIT,ROOM_GATE,2D,2026-03-05T15:48:30
0fc629f0-f6b7-4317-93ce-4e4729c4417d,2509628,ENTRY,ROOM_GATE,2C,2026-03-05T15:48:34
7ff4792d-e4bb-4445-a48f-79dd01c6be82,2509641,EXIT,ROOM_GATE,1F,2026-03-05T15:49:44
f19b6092-656a-47bf-9688-bf47859b93a2,2509791,ENTRY,ROOM_GATE,2B,2026-03-05T15:51:01
72d58d5a-17fd-45ed-8c69-42674786278e,2509660,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T15:52:12
5ede3beb-d793-40d4-b2be-49aa238df7e7,2509651,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:53:30
d561c28d-2460-4b22-bc01-29a72bfeffaa,2509641,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:55:44
f0596fba-0eb7-4906-a3ac-f7bdda9f0abe,2509844,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T15:56:03
db5bcd66-f2cc-437d-8bc7-78817667d4c4,2509785,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:58:28
0f3a9f8c-8811-4065-93a6-17572c62531b,2509610,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:58:45
9253b755-300d-4fea-83d0-4ad98690f87f,2509652,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T15:59:39
860e472f-623b-4a56-a300-eeda04659135,2509722,ENTRY,ROOM_GATE,1F,2026-03-05T16:00:47
da826a03-58e7-402c-a9d8-f56a52b2d653,2509660,ENTRY,ROOM_GATE,2A,2026-03-05T16:02:12
91d30948-1f81-47a6-8c83-887acbb7c2db,2509720,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:02:24
78a1947b-95fe-4bd4-acc8-b38944812d5b,2509637,EXIT,ROOM_GATE,2A,2026-03-05T16:03:56
2827798a-647e-4c2f-8b8a-5f163303acb4,2509816,EXIT,ROOM_GATE,1A,2026-03-05T16:04:38
1ce10cac-9e8c-4a0a-8668-6136f681b0d9,2509606,EXIT,ROOM_GATE,1F,2026-03-05T16:04:54
b99a8437-62e3-449f-be57-4042080f5869,2509666,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:05:13
86c59a3e-523c-43a9-b930-dd41bbdd500e,2509764,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:05:49
56f26515-5b9c-4c70-af99-28ac91b82b11,2509637,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:05:56
66b8e2f3-863d-4ffc-b9b6-305ddbb29030,2509838,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:06:24
cd16ea74-1616-4ea4-bdff-7d365af82253,2509628,EXIT,ROOM_GATE,2C,2026-03-05T16:06:34
e4efcff8-12cf-4a77-8e91-97df957abd78,2509816,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:06:38
f6bcf89d-13bb-4424-9934-721fecce9f5c,2509781,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:07:20
9e724659-9d1b-4993-961e-1e48fa68ef6a,2509789,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:07:54
2315eafd-6540-4c44-8d8b-e5038729bea2,2509628,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:08:34
8521d87c-a801-40f3-98cc-ede89120d5ac,2509696,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:09:14
642102de-c1a8-42d1-a65d-8b293679d8f7,2509632,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:10:16
311660c6-5358-466c-85f6-3f90403adc2a,2509609,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:10:39
42846c91-5c8a-45b5-bf87-4e8a1b3894d7,2509844,ENTRY,ROOM_GATE,2E,2026-03-05T16:11:03
85e07421-9c8f-4e26-b56c-fd7295d497df,2509838,ENTRY,ROOM_GATE,1E,2026-03-05T16:11:24
df4c82c5-f18c-475c-ae42-a2eac97a916c,2509756,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:12:43
978576fa-4b86-42d5-86b6-6ac8d6d49c49,2509737,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:12:43
dcf00799-776e-4c4f-bd50-4e4b463e98fd,2509785,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:13:26
3c2ba5e4-bca3-46f0-94fc-e6d08413b793,2509606,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:13:54
076abead-08a3-47ad-a6e5-06664f851151,2509737,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:15:08
2da4aa45-2374-45f1-b5cc-87cf5683b732,2509700,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:15:24
eb6e7a1d-1c01-4257-8937-6502a5ac0058,2509791,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:15:41
71fd6315-588c-4e7f-9e32-1edd44bc4bb9,2509789,ENTRY,ROOM_GATE,1B,2026-03-05T16:15:54
f857ddd6-c881-4455-9558-575159342bf6,2509803,EXIT,ROOM_GATE,2A,2026-03-05T16:15:59
16eaff5f-262c-4b26-bdb2-d4e0f41c1cf7,2509793,EXIT,ROOM_GATE,1E,2026-03-05T16:17:43
da8dad4a-77c0-4827-b298-a932818bc7f7,2509764,ENTRY,ROOM_GATE,2E,2026-03-05T16:17:49
7751422d-b557-4f43-b0bb-8d373d00b018,2509803,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:17:59
73340e4e-1d92-4e68-93f8-2f2795098ca0,2509731,EXIT,ROOM_GATE,2F,2026-03-05T16:19:18
3b263637-0e2c-4799-91a5-715fe6a0a1c9,2509781,ENTRY,ROOM_GATE,2E,2026-03-05T16:20:20
af4fb499-d68d-4bef-b793-931db2253fcc,2509731,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:21:18
651c1d13-5be1-42ad-872d-fff127774ea2,2509830,EXIT,ROOM_GATE,1D,2026-03-05T16:21:44
805d4baf-5c2a-49cc-8b43-06bf3c2d0ff0,2509617,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:22:32
9caae84a-a5dc-4baa-99ae-6c0a10ede8b6,2509793,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:23:43
c93b6330-65d2-4c4a-8a6b-98bb55cd7700,2509748,EXIT,ROOM_GATE,1A,2026-03-05T16:24:14
7a9999df-1862-4675-bb71-dec1f54ef959,2509783,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:25:40
d57d27a1-3d5f-45ee-b93f-1a05a4bf0bb7,2509775,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:25:42
bb2a4116-f483-4758-876f-d035e7f18760,2509830,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:25:44
ef57af19-047b-4ca1-90c9-875cd45b14d0,2509775,EXIT,ROOM_GATE,2F,2026-03-05T16:25:47
b5a5ef32-09a7-4d15-b9cf-15a2a9297b70,2509676,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:26:12
67aea4a4-f045-4f9a-a478-fe33213215aa,2509748,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:26:14
f2ef6ced-7abf-4121-9336-e5d593d971a8,2509779,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:26:20
6d1f9dd8-42e6-44dc-9251-7bdc6d2969c1,2509746,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:27:34
c115f066-40da-4b31-8eb3-e85a6a5cd76a,2509741,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:27:42
8a81b5c6-fa2b-4539-a1d9-35485db2b935,2509842,EXIT,ROOM_GATE,2E,2026-03-05T16:27:46
0e1d5bcd-88c4-419a-a999-4b9323924875,2509635,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:28:27
7dc25d1c-6878-4869-a50d-af5d793552be,2509842,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:29:46
fd62cd6c-caca-4cb5-901e-befcbaf2ba57,2509712,EXIT,ROOM_GATE,1C,2026-03-05T16:32:41
a1858fc2-475a-4d8c-96d4-53c9ab411306,2509712,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:32:41
370734cf-aad2-4fca-89a3-cf99903692f1,2509680,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:32:44
7792cd2c-6934-46bb-8d50-03242344bdf8,2509681,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:32:48
d981c308-cc8a-4c95-b3ba-389e8c5e873f,2509668,EXIT,ROOM_GATE,2F,2026-03-05T16:35:05
52d9b09d-521c-4e36-b27c-a36171dce1a3,2509781,EXIT,ROOM_GATE,2E,2026-03-05T16:36:20
d9e2781d-86bd-402d-9a33-498f504833ba,2509789,EXIT,ROOM_GATE,1B,2026-03-05T16:36:54
c3b1fbff-71c9-4a07-b7d1-72080e74402e,2509668,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:37:05
56480956-cb1b-45a2-adc5-eb24ce359356,2509820,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:37:16
e6006ee3-8320-4686-84ac-f8ea11352368,2509718,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:37:40
c9639d45-f731-4a11-a08a-b879825b48a6,2509781,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:38:20
886064b6-3f6c-4b2d-b752-8d050c2b3be3,2509835,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:38:34
9c915dc4-5f52-4d81-8f1f-fc4e8480204a,2509810,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:38:39
43e712c6-e617-4238-96b6-8f68416ccc02,2509789,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:38:54
a84711d3-2aa2-40ba-b052-389846dfe215,2509773,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:40:14
a35e7256-3b82-4ca6-8e09-3d5e4610a1c8,2509775,ENTRY,ROOM_GATE,1D,2026-03-05T16:40:42
ba55305a-882d-4340-9978-229bff075821,2509621,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:41:39
48f8bb85-5e88-4fad-9a2d-6717e0de2da8,2509681,ENTRY,ROOM_GATE,2C,2026-03-05T16:42:48
1fed6b0d-f864-4669-b0ec-c2393ab5dd14,2509794,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:43:35
bea2552c-4370-4cb2-a53f-012a2a93349f,2509696,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:44:04
09712517-b603-479d-bb7f-80052c1da805,2509730,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:48:09
83986d59-ba9c-4ef5-bede-7418149bf77a,2509785,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:50:06
4d9bf315-ccb1-489a-8612-e57649581b33,2509820,ENTRY,ROOM_GATE,1B,2026-03-05T16:51:16
13ff374b-7365-4e26-ba3c-772beb74149b,2509733,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:52:14
d55cfb63-36ba-4481-a07c-819637c7924a,2509810,ENTRY,ROOM_GATE,1E,2026-03-05T16:52:39
daa74dd1-a296-44a9-8b16-450cc6bc0d79,2509773,ENTRY,ROOM_GATE,1B,2026-03-05T16:53:14
a5f78433-cb8f-44e3-8469-c25dd8da1f0f,2509659,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:54:17
10dc155d-58ab-4c45-8d03-12ecc63db58c,2509791,EXIT,ROOM_GATE,2B,2026-03-05T16:55:01
ac1f001c-d577-460a-b8cf-542034fc637f,2509660,EXIT,ROOM_GATE,2A,2026-03-05T16:55:12
c8240ab6-4488-469d-8c39-3ff333d8f9f2,2509722,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T16:55:41
f760f17b-cf44-4cb8-ac05-2d2ded7a2e80,2509660,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:57:12
65917b14-a4f8-4b3f-9021-275d4c411f9c,2509813,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:58:06
0a00877f-5d60-4c3f-97ac-0ebc490eed66,2509775,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T16:59:47
9a31e185-e304-4fef-9965-df34c27cd113,2509739,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T17:02:15
88e04a35-6a4e-475f-a4e4-73cb4685558c,2509730,ENTRY,ROOM_GATE,1D,2026-03-05T17:03:09
252e5cb4-9d99-4069-b366-8f0694dfa169,2509791,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:04:01
34593496-b234-4f89-a81f-937058b39f0d,2509775,EXIT,ROOM_GATE,1D,2026-03-05T17:05:42
f512bbbe-f4f8-4fce-a07f-1d0c4c492423,2509682,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T17:05:52
2b11a5ad-9a1d-48b4-ab2b-a8f49d930ed0,2509820,EXIT,ROOM_GATE,1B,2026-03-05T17:07:16
b5c560b0-155f-4323-ad6a-c4718c59cd1b,2509775,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:07:42
15e0d051-0cec-4f8b-993d-1ddc10cbe9de,2509820,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:09:16
173c1ad8-33b9-418a-a0af-4a64578d811e,2509734,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T17:10:01
4f981094-80f5-40e9-9fdb-cba015cc740a,2509844,EXIT,ROOM_GATE,2E,2026-03-05T17:10:03
c84d85df-12ed-4155-a32e-f255e0654f4c,2509741,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:10:42
33b0d959-a9a6-46d3-93a8-2f7364e11a1b,2509810,EXIT,ROOM_GATE,1E,2026-03-05T17:11:39
4492d9e5-ae10-4f25-86fe-78490dbcd022,2509810,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:13:39
5b71a35d-66c9-4b7a-b643-903784a5fe4f,2509718,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:13:40
e22c7df0-de8b-4743-b282-f7a377cb38f2,2509682,ENTRY,ROOM_GATE,2D,2026-03-05T17:13:52
c8d0dd46-7554-4fac-a8de-8daea1ead3cf,2509816,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T17:14:05
e350f4c4-f5e7-4bb1-9afb-ae59b4c7e2ca,2509734,ENTRY,ROOM_GATE,1B,2026-03-05T17:15:01
f85eca75-28e7-4a0d-8680-e2e3a8b0b23e,2509739,ENTRY,ROOM_GATE,1B,2026-03-05T17:15:15
19fdae89-d744-4a11-ae01-28632cace173,2509824,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T17:17:54
28d90001-8607-449b-87cf-8bc571571800,2509617,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:20:32
59abbb43-167e-4146-98e7-99b8b76c8296,2509708,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T17:22:28
3f5d1200-31cb-4f5c-ab6d-a43db7cb893d,2509824,ENTRY,ROOM_GATE,1A,2026-03-05T17:23:54
33812b7a-2278-45f0-b5af-b60d69380043,2509621,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:24:39
86c692e8-98c0-4936-933f-1c04f8b7d83e,2509722,EXIT,ROOM_GATE,1F,2026-03-05T17:24:47
ba9bf163-0ecb-4f1d-811d-c2aa3f4e5a24,2509737,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:25:08
c273fb4b-5947-4ce4-8575-dcf0c697741d,2509730,EXIT,ROOM_GATE,1D,2026-03-05T17:26:09
81e134e3-9aea-4c3a-a264-0dde3a80594e,2509722,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:26:47
b46514e6-6e10-4dbe-935c-c6863ead2812,2509681,EXIT,ROOM_GATE,2C,2026-03-05T17:27:48
398ba437-f8d4-4091-bc40-be84c55b6847,2509730,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:28:09
675ef42e-0188-4d34-8be6-f606991b7a37,2509838,EXIT,ROOM_GATE,1E,2026-03-05T17:29:24
33c8045c-88d3-4640-b2ff-22f370c95f9d,2509681,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:29:48
2d476172-5c7d-48dc-96d8-6c03b0870829,2509773,EXIT,ROOM_GATE,1B,2026-03-05T17:31:14
afa6a774-5214-46d3-bf6f-b3a9e798b0dc,2509836,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T17:31:19
78b18cff-e72a-46a1-a235-1143924bf878,2509764,EXIT,ROOM_GATE,2E,2026-03-05T17:32:49
868c4edf-21ce-487f-862a-507bc99d8fa0,2509773,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:33:14
d4f5626b-bfdd-4270-985d-495fd0b24e5a,2509838,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:36:24
b1017a5d-f288-4de7-af1e-bf33a93fdc41,2509844,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:38:03
db7875d2-a17f-4f68-a270-18bfa2a9d16e,2509682,EXIT,ROOM_GATE,2D,2026-03-05T17:38:52
12bc9c28-80c9-49b7-9c7d-c15386097dc4,2509682,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:40:52
823ebd84-a2b6-4684-94fc-37d0cf88d6ba,2509609,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:50:39
d6b2445c-810e-4bb7-8872-c8e7bb2ed7e2,2509812,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T17:53:14
68307973-8a65-4fe3-bf5d-35954e7f0a51,2509764,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:56:49
65d6f9c7-45c1-4fa5-9735-bdb2756e399f,2509824,EXIT,ROOM_GATE,1A,2026-03-05T17:57:54
1914c71f-6c9f-42d3-ba8e-4be6babe1eb2,2509824,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T17:59:54
c962a575-9c51-4ade-af06-f1983fc30aed,2509816,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T18:00:05
fef390c2-2b93-4327-8ad1-1d210266ec73,2509722,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T18:00:41
a774de1c-78a3-499c-b3da-12ea93f60686,2509812,ENTRY,ROOM_GATE,2E,2026-03-05T18:05:14
068bdb22-8a5e-4424-bcb7-e135acbf4c7b,2509684,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T18:09:23
f8803e72-e730-44ea-b286-02d7b23e9236,2509684,ENTRY,ROOM_GATE,1F,2026-03-05T18:16:23
80b244e1-49a2-4119-9a45-c06eb90f84e6,2509836,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T18:26:19
4ae6b173-65c7-48ee-9189-b42cfc027b09,2509734,EXIT,ROOM_GATE,1B,2026-03-05T18:31:01
804185c8-30b6-4024-afe3-a526ba89fe33,2509659,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T18:33:17
55220b67-aee4-4305-8926-6011cce6b136,2509812,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T18:39:19
57c1db85-fce6-4528-99af-259014875d04,2509708,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T18:39:28
a6bec747-0421-40e6-b8a0-242b5feed98f,2509684,EXIT,ROOM_GATE,1F,2026-03-05T18:40:23
cdd06c62-a70f-45db-94c2-6927401f3043,2509739,EXIT,ROOM_GATE,1B,2026-03-05T18:42:15
ea5c1511-ed8c-4070-b5e5-a3a1d74f7b21,2509684,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T18:42:23
3f135deb-c984-4d02-9995-c19f8b5c0394,2509626,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T18:42:40
ae5bcb57-ea45-47eb-95cd-e101f4f3d5dd,2509739,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T18:44:15
c6e91e11-ca83-40c2-914a-5612c5781ada,2509812,ENTRY,ROOM_GATE,2C,2026-03-05T18:47:19
98ba4f3b-775b-40a9-a137-78a41493813d,2509734,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T18:58:01
578d164c-7c34-4330-b8db-5161a25033df,2509672,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-05T18:59:38
9fc24e35-b307-49d5-9a79-8c9d40622774,2509812,EXIT,ROOM_GATE,2E,2026-03-05T19:01:14
16f44fed-2512-400d-8c01-8fd6885d52f8,2509812,EXIT,ROOM_GATE,2C,2026-03-05T19:09:19
4f89cbfc-2c80-4fd7-a021-2ce95d4358bc,2509812,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T19:11:19
6c875719-3d4e-43cc-8ab1-9807ce748c50,2509812,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T19:20:14
27fad113-8034-4a3c-8629-2ffc86ad7bdc,2509672,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T19:35:38
b4196cae-6435-4682-95aa-2dedd2c23753,2509626,EXIT,MAIN_GATE,MAIN_HALL,2026-03-05T19:55:40
d40f1fa0-f854-4d70-b567-361b586fec10,2509797,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:01:00
9bed12cf-4922-4c04-9397-df44df3af6ea,2509676,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:01:52
808eab79-7368-49df-af7f-700a5dbd1bce,2509603,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:04:08
fa1d8e3b-23ac-4f70-9ef2-4fa7a972e306,2509822,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:04:53
2858d206-26f8-4182-8ce5-5f48f93087c9,2509604,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:05:00
12229fb1-fc8e-4aa7-a612-fbdca52c8fda,2509798,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:05:17
7907183e-d429-4878-ab40-84b73e3b3061,2509747,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:07:05
a15b29fd-c4e9-4828-94b2-5a3701f7a90e,2509632,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:08:30
b0f04330-0315-42d1-84ad-72bbc7723ce1,2509788,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:10:52
0263b24e-fbfb-49b4-a1b8-fc5a0dddbe76,2509738,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:11:25
9179c3bd-df62-4347-aa8c-c70b929f6f82,2509663,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:13:07
c644f86a-b917-4bee-9a29-1bcc5273ef88,2509825,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:14:34
a2c864f6-6c0a-410f-bcb1-a5dc5999a7c4,2509737,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:15:09
2e21a91b-d120-4cc9-a50f-3dcf23b14271,2509831,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:16:54
2335d193-b70f-419c-bc90-6b952c88227d,2509603,ENTRY,ROOM_GATE,1D,2026-03-06T08:17:08
afa425b5-1c34-4741-abae-2dbb6ff5b905,2509788,ENTRY,ROOM_GATE,2A,2026-03-06T08:17:52
68e8de80-8d06-4ede-86b7-2f0a2ab9b679,2509787,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:17:54
24a9c51d-b82f-4697-a642-96e3f18647b2,2509738,ENTRY,ROOM_GATE,1F,2026-03-06T08:19:25
2fa6f557-8dd6-4b72-90f0-4e57f5bd3a67,2509632,ENTRY,ROOM_GATE,1F,2026-03-06T08:19:30
afbb1eb2-3c1e-4041-9920-44e30ba84014,2509695,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:24:53
6bdd869d-350f-45ec-a036-b3b34b3f4fef,2509724,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:27:40
6ca01972-f050-49da-a4b9-239a5ac220b5,2509737,ENTRY,ROOM_GATE,1B,2026-03-06T08:28:09
95598a94-bae6-4687-bbb2-edff32b566f7,2509680,ENTRY,MAIN_GATE,MAIN_HALL,2026-03-06T08:28:25
